radius,H100,A100,V100,MI250X GCD,MI100
0,0.070905,0.1153849999999999,0.192018,0.14230500000000001,0.15675
1,0.0716035,0.115635,0.19198149999999994,0.14922,0.1570955
2,0.072679,0.117696,0.1932385,0.152154,0.18007399999999996
3,0.07467399999999999,0.1239,0.200495,0.164124,0.1951525
4,0.07802300000000001,0.140591,0.21017499999999995,0.182253,0.2081865
