radius,H100,A100,V100,MI250X GCD,MI100
0,0.104198,0.20870650000000002,0.336415,0.214656,0.2749325
1,0.10815050000000001,0.2169565,0.34015399999999996,0.33449300000000004,0.3601025
2,0.1222415,0.22590199999999994,0.375638,0.48907,0.5233140000000001
3,0.1507995,0.266247,0.423536,0.656283,0.678827
4,0.1782965,0.323812,0.47627549999999996,0.8403849999999999,0.8491575
