radius,H100,A100,V100,MI250X GCD,MI100
0,0.7671954999999999,1.5806850000000001,2.18369,1.41964,1.47952
1,0.804101,1.589385,2.195215,1.45544,1.492495
2,0.7910505,1.604685,2.20963,1.506415,1.574905
3,0.7975185,1.6178050000000002,2.225035,1.56209,1.8968699999999998
4,0.800895,1.60469,2.249475,1.625565,2.2233650000000003
