radius,H100,A100,V100,MI250X GCD,MI100
0,0.8742095000000001,1.8240750000000001,2.629805,1.88275,1.92205
1,0.885081,1.846035,2.6456299999999997,1.914935,2.116155
2,0.893855,1.86414,2.6576049999999998,1.964055,2.7812349999999997
3,0.9049955000000001,1.8487149999999999,2.67969,2.2034000000000002,2.81589
4,0.919629,1.862945,2.7320599999999997,2.60123,3.007925
