radius,H100,A100,V100,MI250X GCD,MI100
0,0.1055635,0.21122049999999995,0.34777549999999996,0.221198,0.2809235
1,0.1119085,0.22574199999999994,0.3709615,0.4552,0.45721049999999996
2,0.14836850000000001,0.270072,0.4387114999999999,0.7257199999999999,0.7123105000000001
3,0.195453,0.35313799999999995,0.5590315,0.998375,0.9811965
4,0.243902,0.437472,0.656286,1.264835,1.25088
