radius,H100,A100,V100,MI250X GCD,MI100
0,,0.16011699335649604,0.2313023433089256,1.0923539812210947,
1,,0.4750240477733314,0.6224049720913172,8.340516505995765,
2,,2.2877920418977737,2.9664805624634027,1798.6739510088228,
3,,5.896310962270945,7.629822939634323,,
4,,11.214642028789967,14.24439251422882,,
