radius,H100,A100,V100,MI250X GCD,MI100
0,,0.18564704805612559,0.2288848627358675,0.7308244821615517,
1,,0.22620701929554343,0.31439238227903843,1.029793987981975,
2,,0.5431855097413063,0.6708856672048569,1.5811760094948113,
3,,0.8908734889701009,1.1065260041505098,2.426362509140745,
4,,1.2257614871487021,1.504900399595499,3.5826200037263334,
