radius,H100,A100,V100,MI250X GCD,MI100
0,0.070992,0.11586599999999994,0.19304549999999998,0.1424055,0.1542605
1,0.078381,0.12031599999999995,0.1967285,0.155256,0.182443
2,0.08427950000000001,0.142386,0.217189,0.189573,0.223476
3,0.09386,0.164821,0.25681350000000003,0.247824,0.31084449999999997
4,0.10958,0.19145600000000002,0.3145785,0.294008,0.3590905
