radius,H100,A100,V100,MI250X GCD,MI100
0,5.78185,11.0458,16.31385,20.40145,15.695049999999998
1,5.799795,11.0654,16.34985,20.260350000000003,16.1881
2,5.822865,11.0653,16.398400000000002,20.5624,18.6464
3,5.84745,11.0986,16.48505,20.2755,22.224
4,5.87676,11.11935,16.5718,20.4667,22.20615
