radius,H100,A100,V100,MI250X GCD,MI100
0,0.5833875,1.1649349999999998,1.4408400000000001,1.19834,1.26627
1,0.6094225,1.266365,1.5110000000000001,1.274645,1.9988899999999998
2,0.641033,1.31235,1.585635,1.358835,2.36277
3,0.689894,1.340665,1.918595,2.0959950000000003,2.494885
4,0.763056,1.6069200000000001,1.7162450000000002,2.3872549999999997,2.78491
