radius,H100,A100,V100,MI250X GCD,MI100
0,5.400385,9.48756,13.37545,11.4684,11.82785
1,5.421200000000001,9.50715,13.42145,11.45115,11.8447
2,5.444205,9.550355,13.47915,11.6284,11.544450000000001
3,5.468775,9.56699,13.529,11.97145,11.8089
4,5.489275,9.731705,13.5958,12.6684,12.5054
