label,step,t_step,dt,min,rms,max,avg
TF_uxb21_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb21_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_uxb22_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb11_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb12_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb21_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_x,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_y,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
TF_bb22_z,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
uu,50,1.794779e+00,2.706309e-02,6.855684e-03,3.540862e-01,8.750110e-01,3.260913e-01
TF_a11,50,1.794779e+00,2.706309e-02,1.975981e-03,1.673496e-01,6.556597e-01,1.391439e-01
TF_a12,50,1.794779e+00,2.706309e-02,1.002914e-03,1.655485e-01,7.832220e-01,1.382895e-01
TF_a21,50,1.794779e+00,2.706309e-02,1.861010e-03,1.741002e-01,6.256058e-01,1.438903e-01
TF_a22,50,1.794779e+00,2.706309e-02,2.237142e-03,1.685857e-01,7.241890e-01,1.405165e-01
TF_uxb11,50,1.794779e+00,2.706309e-02,2.015402e-04,1.280010e-01,7.022623e-01,9.424848e-02
TF_uxb12,50,1.794779e+00,2.706309e-02,2.266255e-04,1.293172e-01,7.688749e-01,9.371511e-02
TF_uxb21,50,1.794779e+00,2.706309e-02,1.081898e-05,1.092596e-01,6.376532e-01,8.160021e-02
TF_uxb22,50,1.794779e+00,2.706309e-02,2.133355e-04,1.090659e-01,6.539388e-01,8.124921e-02
TF_bb11,50,1.794779e+00,2.706309e-02,5.761447e-03,3.972993e-01,1.757770e+00,3.366212e-01
TF_bb12,50,1.794779e+00,2.706309e-02,7.194355e-03,3.880778e-01,1.342951e+00,3.298167e-01
TF_bb21,50,1.794779e+00,2.706309e-02,8.364577e-03,3.518967e-01,1.619390e+00,3.000528e-01
TF_bb22,50,1.794779e+00,2.706309e-02,1.386463e-03,3.500985e-01,1.197581e+00,2.986370e-01
curl(uu),50,1.794779e+00,2.706309e-02,5.533702e-02,1.772643e+00,4.322634e+00,1.642978e+00
VTXBUF_LNRHO,50,1.794779e+00,2.706309e-02,-2.932409e-01,5.010275e-02,1.402938e-01,-9.364055e-04
VTXBUF_UUX,50,1.794779e+00,2.706309e-02,-7.087685e-01,1.985633e-01,7.285921e-01,1.705693e-04
VTXBUF_UUY,50,1.794779e+00,2.706309e-02,-8.185968e-01,2.129630e-01,7.811043e-01,1.691161e-04
VTXBUF_UUZ,50,1.794779e+00,2.706309e-02,-7.525904e-01,2.014854e-01,7.985884e-01,-5.349684e-04
VTXBUF_OOX,50,1.794779e+00,2.706309e-02,-3.658884e+00,9.829057e-01,3.418438e+00,1.734723e-18
VTXBUF_OOY,50,1.794779e+00,2.706309e-02,-3.422757e+00,1.065497e+00,4.229078e+00,-2.168404e-18
VTXBUF_OOZ,50,1.794779e+00,2.706309e-02,-3.730911e+00,1.020233e+00,3.527192e+00,-1.084202e-19
VTXBUF_UU_DOT_OO,50,1.794779e+00,2.706309e-02,-3.622725e+00,7.705149e-01,3.674656e-03,-6.071230e-01
TF_a11_x,50,1.794779e+00,2.706309e-02,-4.084039e-01,6.746366e-02,3.363649e-01,1.136867e-05
TF_a11_y,50,1.794779e+00,2.706309e-02,-5.179555e-01,1.124582e-01,5.104005e-01,1.227186e-03
TF_a11_z,50,1.794779e+00,2.706309e-02,-4.986516e-01,1.039600e-01,5.159914e-01,2.483702e-04
TF_a12_x,50,1.794779e+00,2.706309e-02,-4.203379e-01,6.469481e-02,3.373261e-01,-4.136498e-05
TF_a12_y,50,1.794779e+00,2.706309e-02,-4.738774e-01,1.126294e-01,6.782882e-01,-1.651838e-03
TF_a12_z,50,1.794779e+00,2.706309e-02,-4.711163e-01,1.026426e-01,4.229062e-01,2.470804e-04
TF_a21_x,50,1.794779e+00,2.706309e-02,-5.937697e-01,1.320168e-01,5.826824e-01,-1.227919e-03
TF_a21_y,50,1.794779e+00,2.706309e-02,-3.223555e-01,5.847939e-02,3.938819e-01,2.042898e-06
TF_a21_z,50,1.794779e+00,2.706309e-02,-4.274725e-01,9.727602e-02,3.875849e-01,-4.712150e-04
TF_a22_x,50,1.794779e+00,2.706309e-02,-5.470608e-01,1.255952e-01,6.928097e-01,1.623203e-03
TF_a22_y,50,1.794779e+00,2.706309e-02,-3.188958e-01,5.643784e-02,2.284666e-01,-2.514510e-05
TF_a22_z,50,1.794779e+00,2.706309e-02,-4.987772e-01,9.727162e-02,4.201692e-01,5.084385e-04
TF_uxb11_x,50,1.794779e+00,2.706309e-02,-6.222427e-01,9.347822e-02,6.299045e-01,8.502890e-04
TF_uxb11_y,50,1.794779e+00,2.706309e-02,-3.346255e-01,6.238556e-02,4.080464e-01,3.084790e-03
TF_uxb11_z,50,1.794779e+00,2.706309e-02,-3.826251e-01,6.127095e-02,5.082127e-01,4.657406e-03
TF_uxb12_x,50,1.794779e+00,2.706309e-02,-6.597960e-01,9.628635e-02,7.243160e-01,-6.982858e-03
TF_uxb12_y,50,1.794779e+00,2.706309e-02,-5.071071e-01,6.213644e-02,3.860690e-01,2.631446e-03
TF_uxb12_z,50,1.794779e+00,2.706309e-02,-3.613677e-01,5.992438e-02,3.749966e-01,1.174649e-03
TF_uxb21_x,50,1.794779e+00,2.706309e-02,-3.851824e-01,6.070027e-02,4.364806e-01,3.253774e-03
TF_uxb21_y,50,1.794779e+00,2.706309e-02,-4.799634e-01,7.283045e-02,5.719515e-01,-7.550155e-04
TF_uxb21_z,50,1.794779e+00,2.706309e-02,-4.931651e-01,5.430345e-02,3.470893e-01,1.516033e-03
TF_uxb22_x,50,1.794779e+00,2.706309e-02,-3.560367e-01,5.954731e-02,4.701326e-01,3.045849e-03
TF_uxb22_y,50,1.794779e+00,2.706309e-02,-5.209402e-01,7.295389e-02,4.546652e-01,-5.000556e-03
TF_uxb22_z,50,1.794779e+00,2.706309e-02,-3.482706e-01,5.502019e-02,5.636840e-01,3.318965e-03
TF_bb11_x,50,1.794779e+00,2.706309e-02,-1.383978e+00,1.951918e-01,1.527235e+00,1.084202e-19
TF_bb11_y,50,1.794779e+00,2.706309e-02,-9.675941e-01,2.377437e-01,1.133760e+00,-2.168404e-19
TF_bb11_z,50,1.794779e+00,2.706309e-02,-1.196687e+00,2.514455e-01,1.134931e+00,4.336809e-19
TF_bb12_x,50,1.794779e+00,2.706309e-02,-9.985377e-01,1.886242e-01,1.044141e+00,-8.673617e-19
TF_bb12_y,50,1.794779e+00,2.706309e-02,-1.141177e+00,2.322352e-01,1.038421e+00,-5.421011e-20
TF_bb12_z,50,1.794779e+00,2.706309e-02,-1.337652e+00,2.471680e-01,1.175905e+00,1.951564e-18
TF_bb21_x,50,1.794779e+00,2.706309e-02,-9.968787e-01,2.016763e-01,1.152670e+00,0.000000e+00
TF_bb21_y,50,1.794779e+00,2.706309e-02,-9.475778e-01,1.867597e-01,1.435171e+00,-4.336809e-19
TF_bb21_z,50,1.794779e+00,2.706309e-02,-9.985496e-01,2.197243e-01,9.911082e-01,-2.168404e-19
TF_bb22_x,50,1.794779e+00,2.706309e-02,-9.077894e-01,2.029851e-01,9.343547e-01,-4.336809e-19
TF_bb22_y,50,1.794779e+00,2.706309e-02,-8.514256e-01,1.813055e-01,8.878664e-01,2.168404e-19
TF_bb22_z,50,1.794779e+00,2.706309e-02,-1.076978e+00,2.202144e-01,9.547542e-01,9.757820e-19
uu,100,3.137480e+00,2.515404e-02,1.015288e-02,3.852922e-01,9.747890e-01,3.566348e-01
TF_a11,100,3.137480e+00,2.515404e-02,3.778222e-03,2.494893e-01,9.276995e-01,2.101445e-01
TF_a12,100,3.137480e+00,2.515404e-02,2.999561e-03,2.477113e-01,8.816998e-01,2.095757e-01
TF_a21,100,3.137480e+00,2.515404e-02,2.940338e-03,2.593422e-01,1.010309e+00,2.166951e-01
TF_a22,100,3.137480e+00,2.515404e-02,4.569725e-03,2.511528e-01,9.247586e-01,2.112064e-01
TF_uxb11,100,3.137480e+00,2.515404e-02,3.450353e-04,1.491559e-01,7.917508e-01,1.094756e-01
TF_uxb12,100,3.137480e+00,2.515404e-02,2.904154e-04,1.473751e-01,1.001684e+00,1.101575e-01
TF_uxb21,100,3.137480e+00,2.515404e-02,2.191879e-04,1.180955e-01,6.435400e-01,8.915762e-02
TF_uxb22,100,3.137480e+00,2.515404e-02,4.084495e-05,1.183253e-01,7.689952e-01,8.797844e-02
TF_bb11,100,3.137480e+00,2.515404e-02,8.180340e-03,4.199123e-01,1.537497e+00,3.595508e-01
TF_bb12,100,3.137480e+00,2.515404e-02,4.926043e-03,4.235505e-01,1.791953e+00,3.634988e-01
TF_bb21,100,3.137480e+00,2.515404e-02,1.110702e-03,3.620386e-01,1.393556e+00,3.086717e-01
TF_bb22,100,3.137480e+00,2.515404e-02,4.929098e-03,3.436251e-01,1.263675e+00,2.938260e-01
curl(uu),100,3.137480e+00,2.515404e-02,4.686029e-02,1.903283e+00,4.617622e+00,1.766140e+00
VTXBUF_LNRHO,100,3.137480e+00,2.515404e-02,-3.684246e-01,5.995043e-02,1.691729e-01,-1.063596e-03
VTXBUF_UUX,100,3.137480e+00,2.515404e-02,-7.642101e-01,2.125035e-01,8.258674e-01,-5.485433e-04
VTXBUF_UUY,100,3.137480e+00,2.515404e-02,-9.056339e-01,2.324923e-01,9.327409e-01,5.397810e-04
VTXBUF_UUZ,100,3.137480e+00,2.515404e-02,-8.134552e-01,2.219002e-01,8.762984e-01,-1.848788e-04
VTXBUF_OOX,100,3.137480e+00,2.515404e-02,-3.687507e+00,1.054324e+00,3.619295e+00,5.421011e-20
VTXBUF_OOY,100,3.137480e+00,2.515404e-02,-4.030769e+00,1.124826e+00,4.331785e+00,0.000000e+00
VTXBUF_OOZ,100,3.137480e+00,2.515404e-02,-3.934831e+00,1.116089e+00,4.333343e+00,5.421011e-19
VTXBUF_UU_DOT_OO,100,3.137480e+00,2.515404e-02,-4.743874e+00,9.050676e-01,7.698917e-03,-7.143925e-01
TF_a11_x,100,3.137480e+00,2.515404e-02,-6.090038e-01,1.144675e-01,7.156361e-01,-3.563471e-05
TF_a11_y,100,3.137480e+00,2.515404e-02,-7.659566e-01,1.584695e-01,8.022127e-01,2.446323e-03
TF_a11_z,100,3.137480e+00,2.515404e-02,-7.063342e-01,1.550147e-01,7.235044e-01,1.019021e-03
TF_a12_x,100,3.137480e+00,2.515404e-02,-6.244019e-01,1.121426e-01,6.306862e-01,2.525337e-05
TF_a12_y,100,3.137480e+00,2.515404e-02,-7.184078e-01,1.565045e-01,7.647100e-01,-2.405851e-03
TF_a12_z,100,3.137480e+00,2.515404e-02,-7.739842e-01,1.558565e-01,7.787702e-01,6.945797e-04
TF_a21_x,100,3.137480e+00,2.515404e-02,-7.766042e-01,1.841577e-01,9.044629e-01,-2.545623e-03
TF_a21_y,100,3.137480e+00,2.515404e-02,-5.132860e-01,1.024530e-01,6.454208e-01,-1.328776e-05
TF_a21_z,100,3.137480e+00,2.515404e-02,-7.150792e-01,1.511545e-01,6.584975e-01,-1.166161e-03
TF_a22_x,100,3.137480e+00,2.515404e-02,-7.437487e-01,1.758658e-01,8.020203e-01,2.325335e-03
TF_a22_y,100,3.137480e+00,2.515404e-02,-4.927360e-01,9.974691e-02,4.128559e-01,1.792963e-05
TF_a22_z,100,3.137480e+00,2.515404e-02,-8.540224e-01,1.489950e-01,6.024304e-01,1.167676e-03
TF_uxb11_x,100,3.137480e+00,2.515404e-02,-7.017845e-01,1.085610e-01,6.353209e-01,-5.463235e-03
TF_uxb11_y,100,3.137480e+00,2.515404e-02,-4.552326e-01,7.133458e-02,4.486687e-01,-1.192936e-03
TF_uxb11_z,100,3.137480e+00,2.515404e-02,-5.254025e-01,7.330331e-02,6.531463e-01,5.703937e-03
TF_uxb12_x,100,3.137480e+00,2.515404e-02,-6.079536e-01,1.091201e-01,8.112631e-01,1.293357e-03
TF_uxb12_y,100,3.137480e+00,2.515404e-02,-5.809787e-01,7.013701e-02,4.252473e-01,5.033509e-03
TF_uxb12_z,100,3.137480e+00,2.515404e-02,-6.180180e-01,6.995030e-02,5.251514e-01,-3.921568e-03
TF_uxb21_x,100,3.137480e+00,2.515404e-02,-4.125563e-01,6.721599e-02,5.209963e-01,-3.938447e-04
TF_uxb21_y,100,3.137480e+00,2.515404e-02,-5.395704e-01,7.540529e-02,4.715557e-01,-5.360666e-03
TF_uxb21_z,100,3.137480e+00,2.515404e-02,-3.972414e-01,6.117683e-02,4.693844e-01,-1.537260e-03
TF_uxb22_x,100,3.137480e+00,2.515404e-02,-3.542838e-01,6.609925e-02,5.299292e-01,5.280017e-03
TF_uxb22_y,100,3.137480e+00,2.515404e-02,-5.748504e-01,7.696205e-02,5.073973e-01,-3.768766e-03
TF_uxb22_z,100,3.137480e+00,2.515404e-02,-4.410609e-01,6.089828e-02,5.201397e-01,-1.384389e-03
TF_bb11_x,100,3.137480e+00,2.515404e-02,-1.447885e+00,2.123491e-01,1.356407e+00,0.000000e+00
TF_bb11_y,100,3.137480e+00,2.515404e-02,-1.102000e+00,2.553466e-01,1.241563e+00,8.673617e-19
TF_bb11_z,100,3.137480e+00,2.515404e-02,-1.294850e+00,2.569675e-01,1.304927e+00,1.084202e-18
TF_bb12_x,100,3.137480e+00,2.515404e-02,-1.295648e+00,2.057294e-01,1.708824e+00,-3.252607e-19
TF_bb12_y,100,3.137480e+00,2.515404e-02,-1.188854e+00,2.635360e-01,1.106888e+00,1.043545e-18
TF_bb12_z,100,3.137480e+00,2.515404e-02,-1.382970e+00,2.600369e-01,1.094937e+00,4.336809e-19
TF_bb21_x,100,3.137480e+00,2.515404e-02,-9.666803e-01,2.084826e-01,1.000100e+00,-2.168404e-19
TF_bb21_y,100,3.137480e+00,2.515404e-02,-1.393263e+00,2.022363e-01,1.036916e+00,6.505213e-19
TF_bb21_z,100,3.137480e+00,2.515404e-02,-1.109604e+00,2.161190e-01,1.050712e+00,-5.421011e-19
TF_bb22_x,100,3.137480e+00,2.515404e-02,-8.563448e-01,1.999049e-01,1.092120e+00,6.505213e-19
TF_bb22_y,100,3.137480e+00,2.515404e-02,-1.033873e+00,1.877337e-01,1.127763e+00,0.000000e+00
TF_bb22_z,100,3.137480e+00,2.515404e-02,-1.132811e+00,2.070563e-01,9.824629e-01,3.252607e-19
uu,150,4.511545e+00,2.939748e-02,9.168183e-03,3.498743e-01,8.479989e-01,3.231993e-01
TF_a11,150,4.511545e+00,2.939748e-02,3.387814e-03,3.052946e-01,1.101052e+00,2.599464e-01
TF_a12,150,4.511545e+00,2.939748e-02,5.172689e-03,3.122046e-01,1.033724e+00,2.650129e-01
TF_a21,150,4.511545e+00,2.939748e-02,7.302040e-03,3.226496e-01,1.212115e+00,2.722474e-01
TF_a22,150,4.511545e+00,2.939748e-02,3.968125e-03,3.225527e-01,1.117033e+00,2.716655e-01
TF_uxb11,150,4.511545e+00,2.939748e-02,2.594184e-05,1.222516e-01,6.528929e-01,8.974079e-02
TF_uxb12,150,4.511545e+00,2.939748e-02,2.451223e-04,1.184789e-01,7.121497e-01,8.748175e-02
TF_uxb21,150,4.511545e+00,2.939748e-02,3.152079e-04,1.231881e-01,7.956974e-01,8.909814e-02
TF_uxb22,150,4.511545e+00,2.939748e-02,3.977519e-04,1.208589e-01,7.675273e-01,8.771466e-02
TF_bb11,150,4.511545e+00,2.939748e-02,4.828544e-03,3.733310e-01,1.453330e+00,3.223830e-01
TF_bb12,150,4.511545e+00,2.939748e-02,7.181455e-03,3.834808e-01,1.467238e+00,3.263957e-01
TF_bb21,150,4.511545e+00,2.939748e-02,4.174068e-03,3.800935e-01,1.453009e+00,3.237342e-01
TF_bb22,150,4.511545e+00,2.939748e-02,6.140985e-03,3.777283e-01,1.357578e+00,3.193920e-01
curl(uu),150,4.511545e+00,2.939748e-02,2.935965e-02,1.690218e+00,4.070756e+00,1.562786e+00
VTXBUF_LNRHO,150,4.511545e+00,2.939748e-02,-2.722578e-01,5.550200e-02,1.670966e-01,-4.595152e-04
VTXBUF_UUX,150,4.511545e+00,2.939748e-02,-7.088605e-01,2.015179e-01,7.611891e-01,-6.826563e-04
VTXBUF_UUY,150,4.511545e+00,2.939748e-02,-7.039848e-01,1.927088e-01,6.746724e-01,1.500260e-03
VTXBUF_UUZ,150,4.511545e+00,2.939748e-02,-7.581476e-01,2.113429e-01,7.546519e-01,3.725397e-04
VTXBUF_OOX,150,4.511545e+00,2.939748e-02,-3.405240e+00,9.564225e-01,3.278987e+00,-4.336809e-19
VTXBUF_OOY,150,4.511545e+00,2.939748e-02,-3.271134e+00,9.466291e-01,3.223684e+00,-8.673617e-19
VTXBUF_OOZ,150,4.511545e+00,2.939748e-02,-3.604656e+00,1.022734e+00,3.789319e+00,-4.336809e-19
VTXBUF_UU_DOT_OO,150,4.511545e+00,2.939748e-02,-3.444743e+00,7.293709e-01,7.537766e-03,-5.694744e-01
TF_a11_x,150,4.511545e+00,2.939748e-02,-6.728674e-01,1.470896e-01,7.276146e-01,2.543250e-06
TF_a11_y,150,4.511545e+00,2.939748e-02,-9.993790e-01,1.870429e-01,9.800732e-01,-3.419292e-04
TF_a11_z,150,4.511545e+00,2.939748e-02,-9.725169e-01,1.912704e-01,7.994555e-01,2.505280e-03
TF_a12_x,150,4.511545e+00,2.939748e-02,-6.390633e-01,1.484781e-01,7.489458e-01,4.326472e-05
TF_a12_y,150,4.511545e+00,2.939748e-02,-1.003710e+00,1.953523e-01,8.968730e-01,-7.057351e-04
TF_a12_z,150,4.511545e+00,2.939748e-02,-9.315846e-01,1.930373e-01,8.047113e-01,-3.397776e-04
TF_a21_x,150,4.511545e+00,2.939748e-02,-9.441797e-01,2.192489e-01,1.060991e+00,1.963470e-04
TF_a21_y,150,4.511545e+00,2.939748e-02,-6.092822e-01,1.376693e-01,8.274460e-01,5.871612e-06
TF_a21_z,150,4.511545e+00,2.939748e-02,-1.003078e+00,1.925612e-01,8.498832e-01,-1.058382e-03
TF_a22_x,150,4.511545e+00,2.939748e-02,-9.046437e-01,2.201187e-01,9.431702e-01,5.327435e-04
TF_a22_y,150,4.511545e+00,2.939748e-02,-5.578841e-01,1.358087e-01,6.019882e-01,7.913977e-05
TF_a22_z,150,4.511545e+00,2.939748e-02,-9.564015e-01,1.927278e-01,8.481289e-01,6.369826e-04
TF_uxb11_x,150,4.511545e+00,2.939748e-02,-4.727363e-01,8.429544e-02,5.688505e-01,4.165492e-03
TF_uxb11_y,150,4.511545e+00,2.939748e-02,-5.441152e-01,6.687747e-02,4.431919e-01,-5.669207e-03
TF_uxb11_z,150,4.511545e+00,2.939748e-02,-4.047382e-01,5.802703e-02,3.970330e-01,6.282732e-04
TF_uxb12_x,150,4.511545e+00,2.939748e-02,-5.492955e-01,7.920760e-02,6.374506e-01,2.889952e-03
TF_uxb12_y,150,4.511545e+00,2.939748e-02,-4.830749e-01,6.581152e-02,3.886188e-01,-3.971543e-03
TF_uxb12_z,150,4.511545e+00,2.939748e-02,-4.396586e-01,5.858543e-02,3.883758e-01,3.807207e-03
TF_uxb21_x,150,4.511545e+00,2.939748e-02,-6.192199e-01,6.587638e-02,4.925631e-01,-3.943988e-03
TF_uxb21_y,150,4.511545e+00,2.939748e-02,-5.883714e-01,8.678882e-02,6.519144e-01,4.341859e-03
TF_uxb21_z,150,4.511545e+00,2.939748e-02,-3.791575e-01,5.747438e-02,3.520022e-01,1.046111e-03
TF_uxb22_x,150,4.511545e+00,2.939748e-02,-4.364666e-01,6.331916e-02,5.525979e-01,-3.111032e-04
TF_uxb22_y,150,4.511545e+00,2.939748e-02,-5.088734e-01,8.446076e-02,5.443735e-01,4.811666e-03
TF_uxb22_z,150,4.511545e+00,2.939748e-02,-4.325912e-01,5.885527e-02,4.253757e-01,-5.873948e-04
TF_bb11_x,150,4.511545e+00,2.939748e-02,-8.411974e-01,1.931690e-01,1.111622e+00,5.421011e-19
TF_bb11_y,150,4.511545e+00,2.939748e-02,-1.052377e+00,2.230410e-01,8.908456e-01,-2.168404e-19
TF_bb11_z,150,4.511545e+00,2.939748e-02,-1.075916e+00,2.287236e-01,1.132111e+00,1.084202e-19
TF_bb12_x,150,4.511545e+00,2.939748e-02,-1.461268e+00,1.962381e-01,1.053684e+00,-8.673617e-19
TF_bb12_y,150,4.511545e+00,2.939748e-02,-1.128008e+00,2.309310e-01,1.034881e+00,7.995991e-19
TF_bb12_z,150,4.511545e+00,2.939748e-02,-1.163428e+00,2.349873e-01,1.311708e+00,1.734723e-18
TF_bb21_x,150,4.511545e+00,2.939748e-02,-1.003527e+00,2.301468e-01,1.031230e+00,-1.301043e-18
TF_bb21_y,150,4.511545e+00,2.939748e-02,-1.121072e+00,1.926443e-01,1.247249e+00,-9.215718e-19
TF_bb21_z,150,4.511545e+00,2.939748e-02,-1.038268e+00,2.332202e-01,1.240857e+00,-2.710505e-19
TF_bb22_x,150,4.511545e+00,2.939748e-02,-1.038707e+00,2.303902e-01,1.204648e+00,1.084202e-19
TF_bb22_y,150,4.511545e+00,2.939748e-02,-8.947653e-01,1.899546e-01,9.994421e-01,-2.303930e-19
TF_bb22_z,150,4.511545e+00,2.939748e-02,-1.213310e+00,2.313358e-01,1.088376e+00,-2.168404e-19
uu,200,5.949088e+00,2.701221e-02,8.296626e-03,3.470326e-01,8.828594e-01,3.205697e-01
